time,channel,cityName,comment,countryIsoCode,countryName,isAnonymous,isMinor,isNew,isRobot,isUnpatrolled,metroCode,namespace,page,regionIsoCode,regionName,user,delta,added,deleted
2015-09-12T00:54:06.753Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea confluens,,,Cheers!-bot,18,18,0
2015-09-12T00:54:09.947Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes gilvipes,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:54:11.695Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea conjuncta,,,Cheers!-bot,18,18,0
2015-09-12T00:54:14.307Z,#en.wikipedia,,Disambiguated: [[Michael Clarke]] → [[Michael Clarke (musician)]],,,False,False,False,False,False,,Main,Sleepless Nights (Gram Parsons album),,,StAnselm,26,26,0
2015-09-12T00:54:17.307Z,#en.wikipedia,,[[WP:AES|←]]Created page with '{{Userbox  | border-c = #999  | border-s = 1  | id-c = white | id-s =  | id-fc = black | info-c = #43b053 | info-s = 10 | info-fc = white | id = File:3wbclogo....',,,False,False,True,False,True,,User,User:Heyitsstevo/Userbox/3WBCbroadcaster,,,Heyitsstevo,265,265,0
2015-09-12T00:54:21.879Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes foveolatus,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:54:25.792Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes leucocarpa,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:54:27.809Z,#en.wikipedia,,remove - deleted,,,False,False,False,False,False,,Main,Vernon L. Smith,,,Diannaa,-25,0,25
2015-09-12T00:54:29.798Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes fittoni,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:54:32.964Z,#en.wikipedia,,edited by robot: adding date header(s),,,False,False,False,True,False,,Wikipedia,Wikipedia:Pages needing translation into English,,,Scsbot,23,23,0
2015-09-12T00:54:35.461Z,#en.wikipedia,,Blank stale warning(s) and replace with {{[[template:OW|OW]]}} using [[Project:AWB|AWB]],,,False,True,False,False,False,,User talk,User talk:161.185.158.22,,,DavidLeighEllis,0,0,0
2015-09-12T00:54:37.849Z,#pt.wikipedia,,"Desfeita(s) uma ou mais edições de [[Special:Contribs/201.42.101.180|201.42.101.180]] (Vandalismos seguidos), com [[WP:RA|Reversão e avisos]].",,,False,True,False,False,False,,Main,Teoria cinética,,,Yanguas,-50,0,50
2015-09-12T00:54:40.137Z,#en.wikipedia,,/* August 2015 Milhist Article Writing Contest */ new section,,,False,False,False,False,False,,User talk,User talk:Ian Rose,,,Peacemaker67,772,772,0
2015-09-12T00:54:43.570Z,#en.wikipedia,,linked some names within the text,,,False,True,False,False,False,,Main,Boys of Abu Ghraib,,,Movieman2009,8,8,0
2015-09-12T00:54:45.937Z,#de.wikipedia,,[[Internationaler Seegerichtshof]] versteckt (24-Stunden-Frist),,,False,True,False,False,False,,Wikipedia,Wikipedia:Gesichtete Versionen/Anfragen,,,GiftBot,111,111,0
2015-09-12T00:54:49.716Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes exitalis,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:54:52.492Z,#fr.wikipedia,,+[[Dans mes yeux à moi]],,,False,True,False,True,False,,Projet,Projet:Psychologie/Annonces/Admissibilité à vérifier,,,OrlodrimBot,1,1,0
2015-09-12T00:54:55.141Z,#es.wikipedia,,/* Circuito independiente (2009–2015) */,,,False,False,False,False,False,,Main,KC Cassidy,,,TheBellaTwins1445,-4,0,4
2015-09-12T00:54:57.839Z,#nl.wikipedia,,"inclusief aftiteling 7:59, dus naar 7 minuten verandert",,,False,True,False,False,True,,Main,Surviving Sid,,,TheDragonhunter,0,0,0
2015-09-12T00:55:00.799Z,#vi.wikipedia,,Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Agathosma ovata,,,TuHan-Bot,36,36,0
2015-09-12T00:55:04.116Z,#en.wikipedia,,Undid revision 680609740 by [[Special:Contributions/TheGreenGiant23|TheGreenGiant23]] ([[User talk:TheGreenGiant23|talk]]),,,False,True,False,False,False,,Main,Canada at the 2016 Summer Olympics,,,TheGreenGiant23,0,0,0
2015-09-12T00:55:07.540Z,#en.wikipedia,,Reverted 1 edit by [[Special:Contributions/184.101.188.152|184.101.188.152]] ([[User talk:184.101.188.152|talk]]) to last revision by GregKaye. ([[WP:TW|TW]]),,,False,True,False,False,False,,User,User:GregKaye,,,ExtremeHeat11,-21,0,21
2015-09-12T00:55:09.783Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes cultellator,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:55:12.956Z,#fr.wikipedia,,Bienvenue !,,,False,False,True,True,False,,Discussion utilisateur,Discussion utilisateur:Madane Sissoko,,,Loveless,1716,1716,0
2015-09-12T00:55:15.300Z,#en.wikipedia,,edited by robot: redirect archive page talk,,,False,False,True,True,False,,Wikipedia talk,Wikipedia talk:Reference desk/Archives/Computing/2015 September 6,,,Scsbot,43,43,0
2015-09-12T00:55:17.724Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes croceicornis,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:55:21.269Z,#en.wikipedia,Bell,Added IATA LID per: http://www.iata.org/publications/Pages/code-search.aspx,US,United States,True,False,False,False,False,803.0,Main,Otjiwarongo Airport,CA,California,75.19.32.31,6,6,0
2015-09-12T00:55:24.459Z,#en.wikipedia,,/* Height */ rm irrelevant captioning,,,False,False,False,False,False,,Main,One World Trade Center,,,Epicgenius,-25,0,25
2015-09-12T00:55:27.273Z,#en.wikipedia,,Bot: Fixing double redirect to [[Jihad]],,,False,True,False,True,False,,Main,Islamic Jihad (disambiguation),,,AvicBot,-7,0,7
2015-09-12T00:55:30.643Z,#en.wikipedia,,remove - deleted,,,False,False,False,False,False,,Main,Warren Zevon,,,Diannaa,-24,0,24
2015-09-12T00:55:34.021Z,#en.wikipedia,Scarborough,/* Filmography */,CA,Canada,True,False,False,False,False,,Main,Sarah Michelle Gellar,ON,Ontario,174.95.51.147,-432,0,432
2015-09-12T00:55:35.836Z,#en.wikipedia,,regig,,,False,False,False,False,False,,Main,Oviri (Gauguin),,,Ceoil,-56,0,56
2015-09-12T00:55:38.338Z,#en.wikipedia,,remove - deleted,,,False,False,False,False,False,,Main,Amr Moussa,,,Diannaa,-25,0,25
2015-09-12T00:55:41.096Z,#de.wikipedia,,"Wenn jemand das Wort ""Flüchtling"" benutzt, dann hat er zumeist nicht die Völkerrechtsdefinition im Sinn, von daher ist das Völkerrecht irrelevant im Bezug auf die umgangsspr. Verwendung des Worts",,,False,False,False,False,False,,Main,Flüchtlingskrise in Europa 2015,,,Distelfinck,6,6,0
2015-09-12T00:55:45.478Z,#ko.wikipedia,,/* 하위 속 */,,,False,False,False,False,False,,Main,깃복슬털과,,,리듬,24,24,0
2015-09-12T00:55:48.729Z,#en.wikipedia,,updated gross,,,False,False,False,False,False,,Main,Un gallo con muchos huevos,,,Easy4me,0,0,0
2015-09-12T00:55:51.637Z,#vi.wikipedia,,Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Agathosma martiana,,,TuHan-Bot,36,36,0
2015-09-12T00:55:55.045Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractodes americanus,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:55:58.364Z,#en.wikipedia,,[[WP:AES|←]]Redirected page to [[ABB Group]],,,False,False,True,False,True,,Main,.abb,,,Trivialist,23,23,0
2015-09-12T00:56:02.989Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea deflexa,,,Cheers!-bot,18,18,0
2015-09-12T00:56:06.485Z,#en.wikipedia,,Notification: listing at [[WP:AFD|articles for deletion]] of [[Lamara Qoqiauri]]. ([[WP:TW|TW]]),,,False,False,False,False,False,,User talk,User talk:Lqoqiauri,,,Loriendrew,1189,1189,0
2015-09-12T00:56:07.985Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea delineata,,,Cheers!-bot,18,18,0
2015-09-12T00:56:12.419Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea denticulosa,,,Cheers!-bot,18,18,0
2015-09-12T00:56:13.703Z,#en.wikipedia,,edited by robot: redirect archive page talk,,,False,False,True,True,False,,Wikipedia talk,Wikipedia talk:Reference desk/Archives/Science/2015 September 7,,,Scsbot,43,43,0
2015-09-12T00:56:16.268Z,#nl.wikipedia,,deze niet,,,False,False,False,False,True,,Main,Episch theater,,,ErikvanB,-12,0,12
2015-09-12T00:56:19.978Z,#en.wikipedia,,Caution: Unconstructive editing on [[Bradley Steven Perry]]. ([[WP:TW|TW]]),,,False,False,False,False,False,,User talk,User talk:65.126.195.26,,,MPFitz1968,881,881,0
2015-09-12T00:56:23.526Z,#ja.wikipedia,,修正。,,,False,False,False,False,False,,Template,Template:丹後国竹野郡の式内社一覧,,,Saigen Jiro,22,22,0
2015-09-12T00:56:26.453Z,#id.wikipedia,,/* Undangan diskusi Wikipedia:Artikel pilihan/Usulan/Sinema Telugu */ bagian baru,,,False,False,False,False,True,,Pembicaraan Pengguna,Pembicaraan Pengguna:Sabjan Badio,,,Erik Fastman,488,488,0
2015-09-12T00:56:28.255Z,#en.wikipedia,,Logging warning message,,,False,False,False,True,False,,User talk,User talk:ImageRemovalBot/log,,,ImageRemovalBot,49,49,0
2015-09-12T00:56:29.024Z,#ja.wikipedia,,[[Special:Contributions/119.224.209.170|119.224.209.170]] ([[User talk:119.224.209.170|会話]]) による ID:56814486 の版を[[H:RV|取り消し]]　白紙化撤回,,,False,False,False,False,False,,Main,南流石,,,Kkairri,6853,6853,0
2015-09-12T00:56:32.136Z,#vi.wikipedia,,Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Agathosma kougaensis,,,TuHan-Bot,36,36,0
2015-09-12T00:56:35.005Z,#ja.wikipedia,,修正。,,,False,False,False,False,False,,Template,Template:因幡国法美郡の式内社一覧,,,Saigen Jiro,-15,0,15
2015-09-12T00:56:37.371Z,#ko.wikipedia,,/* 제작진 */,,,False,False,False,False,False,,Main,정글의 법칙,,,하나둘셋,65,65,0
2015-09-12T00:56:39.826Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes parishii,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:56:42.156Z,#en.wikipedia,,/* Ruler of the East */,,,False,False,False,False,False,,User,User:Attar-Aram syria/sandbox,,,Attar-Aram syria,18,18,0
2015-09-12T00:56:43.744Z,#ja.wikipedia,,/* 自身の出演 */,,,False,False,False,False,False,,Main,ラッキィ池田,,,Asazin,130,130,0
2015-09-12T00:56:45.716Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes pilifera,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:56:48.581Z,#en.wikipedia,,/* Seedings */,CO,Colombia,True,False,False,False,False,,Main,UEFA Euro 1992 qualifying,,,181.55.77.203,16,16,0
2015-09-12T00:56:51.214Z,#en.wikipedia,,Wikipedia doesn't refer to people by their first name,,,False,False,False,False,False,,Main,Marjorie Yates,,,Cmr08,-6,0,6
2015-09-12T00:56:54.419Z,#ja.wikipedia,,修正。,,,False,False,False,False,False,,Main,播磨国の式内社一覧,,,Saigen Jiro,200,200,0
2015-09-12T00:56:56.971Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes praeclara,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:56:59.652Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea dissoluta,,,Cheers!-bot,18,18,0
2015-09-12T00:57:02.887Z,#de.wikipedia,,"PD-fix, Normdaten ergänzt,  -DNB-Portal: Kein Werk verlinkt; bitte nur indiviualisierte Datensätze verknüpfen, s. [[Hilfe:GND#Personen]].",,,False,True,False,False,False,,Main,Hugo Fuchs (Mediziner),,,Informationswiedergutmachung,70,70,0
2015-09-12T00:57:05.132Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractocarpus stipularis,,,ThitxongkhoiAWB,53,53,0
2015-09-12T00:57:07.696Z,#pt.wikipedia,,/* Prefeitos */,BR,Brazil,True,False,False,False,True,,Main,Toledo (Paraná),,,191.251.110.250,-280,0,280
2015-09-12T00:57:11.001Z,#en.wikipedia,,edited by robot: adding August 31,,,False,False,False,True,False,,Wikipedia,Wikipedia:Reference desk/Archives/Mathematics/August 2015,,,Scsbot,301,301,0
2015-09-12T00:57:13.941Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea effusoides,,,Cheers!-bot,18,18,0
2015-09-12T00:57:16.942Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes pubiflora,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:57:20.422Z,#zh.wikipedia,,非選區議席應分開計算,,,False,False,False,False,False,,Main,2015年新加坡大選,,,Vimein,32,32,0
2015-09-12T00:57:23.593Z,#en.wikipedia,,Copying assessment table to wiki,,,False,False,False,True,False,,User,User:WP 1.0 bot/Tables/Project/Football in Spain,,,WP 1.0 bot,0,0,0
2015-09-12T00:57:27.012Z,#ru.wikipedia,,/* Биография */,,,False,False,False,False,False,,Main,"Ганган, Михаил Михайлович",,,Nikolay Kazak,329,329,0
2015-09-12T00:57:29.625Z,#fr.wikipedia,,/* Wilaya de Sétif */,,,False,False,False,False,False,,Main,Liste des walis des wilayas algériennes,,,Melha,4,4,0
2015-09-12T00:57:32.093Z,#en.wikipedia,,edit per [[WP:MOSDAB]],,,False,False,False,False,False,,Main,Robert Scott,,,Tassedethe,-68,0,68
2015-09-12T00:57:34.762Z,#en.wikipedia,,Copying assessment table to wiki,,,False,False,False,True,False,,User,User:WP 1.0 bot/Tables/Project/European history,,,WP 1.0 bot,4,4,0
2015-09-12T00:57:37.535Z,#en.wikipedia,,/* Release and Promotion */,,,False,False,False,False,False,,GO,GO:OD AM,,,Koala15,70,70,0
2015-09-12T00:57:42.389Z,#es.wikipedia,,Bot: [[Usuario:FrescoBot/Enlaces|sintaxis de los enlaces]] y cambios menores,,,False,True,False,True,False,,Main,Alfonso Pedraza Sag,,,FrescoBot,1,1,0
2015-09-12T00:57:44.744Z,#pt.wikipedia,,Foram [[WP:REV|revertidas]] as edições de [[Special:Contributions/179.214.166.132|179.214.166.132]] (usando [[WP:H|Huggle]])  (3.1.16),,,False,True,False,False,False,,Main,Voo 175 da United Airlines,,,Mobyduck,21,21,0
2015-09-12T00:57:48.729Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes rugosus,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:57:53.014Z,#ja.wikipedia,,/* 式内社 */ stub除去。,,,False,False,False,False,False,,Main,因幡国の式内社一覧,,,Saigen Jiro,-12,0,12
2015-09-12T00:57:57.401Z,#en.wikipedia,,added [[Category:2013 in Afghan football]] using [[WP:HC|HotCat]],,,False,False,False,False,False,,Main,2013 SAFF Championship knockout stage,,,Djln,37,37,0
2015-09-12T00:57:58.327Z,#vi.wikipedia,,Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Agathosma florida,,,TuHan-Bot,36,36,0
2015-09-12T00:58:01.086Z,#en.wikipedia,,Copying assessment table to wiki,,,False,False,False,True,False,,User,User:WP 1.0 bot/Tables/Project/Ice Hockey,,,WP 1.0 bot,0,0,0
2015-09-12T00:58:02.680Z,#en.wikipedia,,/* Career */,,,False,False,False,False,False,,Main,Tyrell Jenkins,,,Vycl1994,460,460,0
2015-09-12T00:58:05.665Z,#nl.wikipedia,,/* Scrat's Continental Crack-Up */,,,False,False,False,False,True,,Gebruiker,Gebruiker:TheDragonhunter/Kladblok,,,TheDragonhunter,0,0,0
2015-09-12T00:58:09.757Z,#en.wikipedia,,"remove ""thumb"" from infobox image",,,False,False,False,False,False,,Main,Frank Abarno,,,Zyxw,39,39,0
2015-09-12T00:58:12.802Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea fasciculata,,,Cheers!-bot,18,18,0
2015-09-12T00:58:16.367Z,#en.wikipedia,,/* Ruler of the East */,,,False,False,False,False,False,,User,User:Attar-Aram syria/sandbox,,,Attar-Aram syria,51,51,0
2015-09-12T00:58:18.685Z,#vi.wikipedia,,Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Agathosma dregeana,,,TuHan-Bot,36,36,0
2015-09-12T00:58:20.840Z,#en.wikipedia,,/* Track listing */,,,False,False,False,False,False,,GO,GO:OD AM,,,Koala15,2,2,0
2015-09-12T00:58:23.130Z,#it.wikipedia,,/* Teste di serie */,,,False,False,False,False,False,,Main,US Open 2015 - Singolare maschile,,,Rosario00,12,12,0
2015-09-12T00:58:25.615Z,#en.wikipedia,,"/* College */ In context, most of the school links should go to athletics (or volleyball team) articles.",,,False,False,False,False,False,,Main,William Priddy,,,Dale Arnett,27,27,0
2015-09-12T00:58:28.035Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractocarpus benthamianus,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:58:31.082Z,#en.wikipedia,,"[[WP:AES|←]]Created page with ''''Magnus Bertelsen''' (born March 25, 1991) is a Norwegian music producer and songwriter.  Since the beginning of his career in 2013, Magnus’ discography has...'",,,False,False,True,False,True,,Main,Magnus Bertelsen,,,Bertelsenmagnus,573,573,0
2015-09-12T00:58:33.154Z,#pt.wikipedia,,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/179.179.97.70|179.179.97.70]] para a última revisão de [[Special:Contribuições/201.95.187.52|201.95.187.52]], de 2015-05-28T20:42:44 (UTC)",,,False,True,False,False,False,,Main,Cine Band Privé,,,Yanguas,-68,0,68
2015-09-12T00:58:36.798Z,#en.wikipedia,,Improved the detail of Canguilhem's very capsule bio in the introduction,,,False,False,False,False,False,,Main,Georges Canguilhem,,,FearlessTruthTeller,674,674,0
2015-09-12T00:58:39.968Z,#en.wikipedia,,[[WP:AES|←]]Created page with '{{navbox | name = Episode VII | title = ''[[Star Wars: The Force Awakens]]'' | state = {{{state|autocollapse}}} | listclass = hlist  | group1 = Characters | list...',,,False,False,True,False,True,,Template,Template:Episode VII,,,DarthBotto,642,642,0
2015-09-12T00:58:43.803Z,#en.wikipedia,,edited by robot: archiving September 5,,,False,False,False,True,False,,Wikipedia,Wikipedia:Reference desk/Mathematics,,,Scsbot,0,0,0
2015-09-12T00:58:45.513Z,#en.wikipedia,,Dating maintenance tags: {{Use Indian English}},,,False,True,False,True,False,,Main,Tabla Beat Science,,,AnomieBOT,20,20,0
2015-09-12T00:58:48.663Z,#en.wikipedia,,Warning [[Special:Contributions/Facts4realnolies|Facts4realnolies]] - #3,,,False,False,False,False,False,,User talk,User talk:Facts4realnolies,,,ClueBot NG,955,955,0
2015-09-12T00:58:50.907Z,#en.wikipedia,,[[WP:YEAR|The years policy]],,,False,False,False,False,False,,Main,List of previous Days of Our Lives cast members,,,Livelikemusic,0,0,0
2015-09-12T00:58:52.482Z,#en.wikipedia,Charlotte,Updated content,US,United States,True,False,False,False,False,517.0,Main,DirecTV,NC,North Carolina,68.95.102.224,-62,0,62
2015-09-12T00:58:55.481Z,#en.wikipedia,,en-GB,,,False,True,False,False,False,,Main,Jack White (VC),,,Dl2000,44,44,0
2015-09-12T00:58:57.310Z,#en.wikipedia,,/* Sources */ new section,,,False,False,False,False,False,,Talk,Talk:Dominic Copeland,,,JuneGloom07,116,116,0
2015-09-12T00:59:00.380Z,#uk.wikipedia,,/* Сім’я */,,,False,True,False,False,False,,Main,Красильнікова Ярослава Володимирівна,,,Nickispeaki,206,206,0
2015-09-12T00:59:03.711Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Atractantha aureolanata,,,ThitxongkhoiAWB,18,18,0
2015-09-12T00:59:07.538Z,#en.wikipedia,,en-GB,,,False,True,False,False,False,,Main,Queen Elizabeth's Foundation for Disabled People,,,Dl2000,70,70,0
2015-09-12T00:59:09.009Z,#en.wikipedia,,/* Men's Singles */,,,False,False,False,False,False,,Main,2015 US Open (tennis),,,Yimingbao,10,10,0
2015-09-12T00:59:11.883Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes trianguli,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:59:15.437Z,#en.wikipedia,Walnut Creek,/* Mexican Typical Orchestra */,US,United States,True,False,False,False,False,807.0,Main,Carlo Curti,CA,California,75.36.162.245,82,82,0
2015-09-12T00:59:18.837Z,#de.wikipedia,,/* Geschichte */,,,False,False,False,False,False,,Main,Dunnellon,,,Dionysos1988,-1,0,1
2015-09-12T00:59:21.788Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Agapetes vernayana,,,ThitxongkhoiAWB,36,36,0
2015-09-12T00:59:25.445Z,#en.wikipedia,,/* Survivor Contestants on Multiple Seasons */,,,False,False,False,False,False,,User,User:Michaeld76/sandbox,,,Michaeld76,1,1,0
2015-09-12T00:59:27.821Z,#en.wikipedia,,/* Release */,,,False,True,False,False,False,,Main,Anthems for Doomed Youth,,,Niklit,-2,0,2
2015-09-12T00:59:30.415Z,#en.wikipedia,,Filling in 1 references using [[WP:REFLINKS|Reflinks]],,,False,False,False,False,False,,GO,GO:OD AM,,,Koala15,128,128,0
2015-09-12T00:59:33.945Z,#vi.wikipedia,,fix Lỗi CS1: ngày tháng,,,False,True,False,True,False,,Main,Apamea flavorufa,,,Cheers!-bot,18,18,0
2015-09-12T00:59:36.493Z,#en.wikipedia,,/* Management under the WFRH&BA */ fixed ref,,,False,False,False,False,False,,Main,Free-roaming horse management in North America,,,LynnWysong,59,59,0
